Wine;link;image_names;image_link
Barolo Prapò 2019;https://www.vivino.com/IT/en/ceretto-barolo-prapo-barolo-red-wine-v-2019/w/7134;images/BaroloPrapò2019.png;https://images.vivino.com/thumbs/-YTpWVv4RD6AdwldV8QOhw_pb_x600.png
Vürsù Barbaresco Valeirano 2008;https://www.vivino.com/IT/en/la-spinetta-vursu-barbaresco-valeirano-2008/w/15184;images/VürsùBarbarescoValeirano2008.png;https://images.vivino.com/thumbs/tFbwSkRpS62kIAxsG945Xg_pb_x600.png
Vürsù Barbaresco Valeirano 2007;https://www.vivino.com/IT/en/la-spinetta-vursu-barbaresco-valeirano-2007/w/15184;images/VürsùBarbarescoValeirano2007.png;https://images.vivino.com/thumbs/tFbwSkRpS62kIAxsG945Xg_pb_x600.png
Vürsù Barbaresco Starderi 2013;https://www.vivino.com/IT/en/la-spinetta-vursu-barbaresco-starderi-2013/w/15182;images/VürsùBarbarescoStarderi2013.png;https://images.vivino.com/thumbs/uI4MgXzgTWqP-ycZfga-qg_pb_x600.png
Vürsù Barbaresco Gallina 2017;https://www.vivino.com/IT/en/la-spinetta-vursu-barbaresco-gallina-2017/w/2003036;images/VürsùBarbarescoGallina2017.png;https://images.vivino.com/thumbs/49dT4I6vRmaBJATTyVKmEw_pb_x600.png
Vürsù Barbaresco Valeirano 2016;https://www.vivino.com/IT/en/la-spinetta-vursu-barbaresco-valeirano-2016/w/15184;images/VürsùBarbarescoValeirano2016.png;https://images.vivino.com/thumbs/tFbwSkRpS62kIAxsG945Xg_pb_x600.png
Vürsù Barbaresco Gallina 2013;https://www.vivino.com/IT/en/la-spinetta-vursu-barbaresco-gallina-2013/w/2003036;images/VürsùBarbarescoGallina2013.png;https://images.vivino.com/thumbs/49dT4I6vRmaBJATTyVKmEw_pb_x600.png
Barolo Pajana 2009;https://www.vivino.com/IT/en/domenico-clerico-barolo-pajana-2009/w/92707;images/BaroloPajana2009.png;https://images.vivino.com/thumbs/vV1Y4RggSRaG6YGB-P32uw_pb_x600.png
Vürsù Barbaresco Starderi 2017;https://www.vivino.com/IT/en/la-spinetta-vursu-barbaresco-starderi-2017/w/15182;images/VürsùBarbarescoStarderi2017.png;https://images.vivino.com/thumbs/uI4MgXzgTWqP-ycZfga-qg_pb_x600.png
Barolo Aleste 2014;https://www.vivino.com/IT/en/sandrone-luciano-barolo-aleste-barolo-2014/w/5360412;images/BaroloAleste2014.png;https://images.vivino.com/thumbs/uXfgrieRSaCmRHpsEw9gNg_pb_x600.png
Barolo Bussia Colonnello 2015;https://www.vivino.com/IT/en/aldo-conterno-barolo-bussia-colonnello-2015/w/2325888;images/BaroloBussiaColonnello2015.png;https://images.vivino.com/thumbs/zOlVxBCHRhKPJziaah8i7w_pb_x600.png
Villero Barolo 2005;https://www.vivino.com/IT/en/brovia-azienda-agricola-villero-barolo-2005/w/87113;images/VilleroBarolo2005.png;https://images.vivino.com/thumbs/Vdo0Pdp3TYmVtkewZeW9hA_pb_x600.png
Barolo Brunate 2010;https://www.vivino.com/IT/en/oddero-piedmont-barolo-brunate-2010/w/5770;images/BaroloBrunate2010.png;https://images.vivino.com/thumbs/RkRuvah8Qpq_lZvJb1XUuA_pb_x600.png
Bricco delle Viole Barolo Riserva 2013;https://www.vivino.com/IT/en/viberti-giovanni-bricco-delle-viole-barolo-riserva-2013/w/3252527;images/BriccodelleVioleBaroloRiserva2013.png;https://images.vivino.com/thumbs/k-cCHwvwQb-6GAR7BWI6ag_pb_x600.png
Barbaresco Riserva Rabajà 2016;https://www.vivino.com/IT/en/giuseppe-cortese-barbaresco-riserva-rabaja-2016/w/78643;images/BarbarescoRiservaRabajà2016.png;https://images.vivino.com/thumbs/M9BKgmsDRviXY3gwZ-Mlrg_pb_x600.png
Vürsù Barbaresco Gallina 2008;https://www.vivino.com/IT/en/la-spinetta-vursu-barbaresco-gallina-2008/w/2003036;images/VürsùBarbarescoGallina2008.png;https://images.vivino.com/thumbs/49dT4I6vRmaBJATTyVKmEw_pb_x600.png
Barolo Riserva 2016;https://www.vivino.com/IT/en/borgogno-barolo-riserva-2016/w/1203557;images/BaroloRiserva2016.png;https://images.vivino.com/thumbs/XPyXeZUgSteLIYWxYrFTCA_pb_x600.png
Barolo Riserva 2010;https://www.vivino.com/IT/en/riccardo-fenocchio-barolo-riserva-2010/w/1169316;images/BaroloRiserva2010.png;https://images.vivino.com/thumbs/dPEXsCt6SwyvnPa0zGgICA_pb_x600.png
Rocche Barolo 2009;https://www.vivino.com/IT/en/brovia-azienda-agricola-rocche-barolo-2009/w/1975369;images/RoccheBarolo2009.png;https://images.vivino.com/thumbs/4EuNejtdTlKOi-1VN0bFag_pb_x600.png
Cannubi Boschis Barolo 2012;https://www.vivino.com/IT/en/virna-cannubi-boschis-barolo-2012/w/1165352;images/CannubiBoschisBarolo2012.png;https://images.vivino.com/thumbs/6-FOFkBbRQSP9QjWORGrwQ_pb_x600.png
Brunate Barolo 1971;https://www.vivino.com/IT/en/marcarini-brunate-barolo-1971/w/22802;images/BrunateBarolo1971.png;https://images.vivino.com/thumbs/3YYtRqolTtiJdIPHzDpmqw_pb_x600.png
Barbaresco Bernadot 2010;https://www.vivino.com/IT/en/ceretto-barbaresco-bernadot-2010/w/7138;images/BarbarescoBernadot2010.png;https://images.vivino.com/thumbs/mpgEE5e-Somuv8bbJHeyLw_pb_x600.png
Villero Barolo 2012;https://www.vivino.com/IT/en/boroli-villero-barolo-2012/w/2348100;images/VilleroBarolo2012.png;https://images.vivino.com/thumbs/wKTaXa6WQP28VOKHvoIwWA_pb_x600.png
Barolo Rocche dell'Annunziata 2016;https://www.vivino.com/IT/en/trediberri-barolo-rocche-dell-annunziata-2016/w/4895503;images/BaroloRocchedell'Annunziata2016.png;https://images.vivino.com/thumbs/3ZQpPi8YTI685k-CvYolZg_pb_x600.png
Barbaresco Asili 1973;https://www.vivino.com/IT/en/ceretto-barbaresco-asili-barbaresco-red-wine-1973/w/5144661;images/BarbarescoAsili1973.png;https://images.vivino.com/thumbs/BiFV41EGS1Ob7iPaICinbg_pb_x600.png
Barolo 2015;https://www.vivino.com/IT/en/livia-fontana-barolo-2015/w/1196355;images/Barolo2015.png;https://images.vivino.com/thumbs/7hQF06-oQtevZx-Od1uvtQ_pb_x600.png
Barbaresco Riserva 2007;https://www.vivino.com/IT/en/cascina-baricchi-barbaresco-riserva-2007/w/3891447;images/BarbarescoRiserva2007.png;https://images.vivino.com/thumbs/9Cf43VchRg6BucI1EtQDSQ_pb_x600.png
Barolo Liste 2014;https://www.vivino.com/IT/en/damilano-barolo-liste-2014/w/1777257;images/BaroloListe2014.png;https://images.vivino.com/thumbs/tE5x7fCySWap5xioIWKEtg_pb_x600.png
'Don Fiorino' Barbaresco Riserva 2019;https://www.vivino.com/IT/en/produttori-del-barbaresco-don-fiorino-barbaresco-riserva-2019/w/7617377;images/'DonFiorino'BarbarescoRiserva2019.png;https://images.vivino.com/thumbs/hS4WRLyXTpiT7COhesRWEg_150x200.jpg
Albe Barolo 2006;https://www.vivino.com/IT/en/g-d-vajra-albe-barolo-2006/w/1100124;images/AlbeBarolo2006.png;https://images.vivino.com/thumbs/WhYK6ZlDSJ2aU-rwVp2njA_pb_x600.png
Vürsù Barbaresco Gallina 2016;https://www.vivino.com/IT/en/la-spinetta-vursu-barbaresco-gallina-2016/w/2003036;images/VürsùBarbarescoGallina2016.png;https://images.vivino.com/thumbs/49dT4I6vRmaBJATTyVKmEw_pb_x600.png
Barbaresco Riserva Pajé 1997;https://www.vivino.com/IT/en/produttori-del-barbaresco-barbaresco-riserva-paje-1997/w/19278;images/BarbarescoRiservaPajé1997.png;https://images.vivino.com/thumbs/FMCYjbrVRW62eBIAgPz1XA_pb_x600.png
Barolo Bussia Colonnello 2013;https://www.vivino.com/IT/en/aldo-conterno-barolo-bussia-colonnello-2013/w/2325888;images/BaroloBussiaColonnello2013.png;https://images.vivino.com/thumbs/zOlVxBCHRhKPJziaah8i7w_pb_x600.png
Barolo Riserva Vigna Rionda 2011;https://www.vivino.com/IT/en/massolino-barolo-riserva-vigna-rionda-2011/w/79963;images/BaroloRiservaVignaRionda2011.png;https://images.vivino.com/thumbs/45XZNbwTQ3GbazlROdAwyA_pb_x600.png
Barolo Aleste 2017;https://www.vivino.com/IT/en/sandrone-luciano-barolo-aleste-barolo-2017/w/5360412;images/BaroloAleste2017.png;https://images.vivino.com/thumbs/uXfgrieRSaCmRHpsEw9gNg_pb_x600.png
Barolo Bussia 1999;https://www.vivino.com/IT/en/prunotto-barolo-bussia-1999/w/61064;images/BaroloBussia1999.png;https://images.vivino.com/thumbs/IzyQRXIhQFSgT0ODgjtyoQ_pb_x600.png
Brunate Barolo 2012;https://www.vivino.com/IT/en/enzo-boglietti-brunate-barolo-2012/w/1588040;images/BrunateBarolo2012.png;https://images.vivino.com/thumbs/efv6TV5GT8aL1lUiS-xyMA_pb_x600.png
Barolo Cannubi 2009;https://www.vivino.com/IT/en/paolo-scavino-barolo-cannubi-2009/w/75771;images/BaroloCannubi2009.png;https://images.vivino.com/thumbs/ggVYl64mQpKGXEHm3wIk1w_pb_x600.png
Mosconi Barolo 2017;https://www.vivino.com/IT/en/pio-cesare-mosconi-barolo-2017/w/7120336;images/MosconiBarolo2017.png;https://images.vivino.com/thumbs/nILSAoWUSOCj4QoRy_SzKw_pb_x600.png
Barolo 2007;https://www.vivino.com/IT/en/elio-altare-barolo-2007/w/75846;images/Barolo2007.png;https://images.vivino.com/thumbs/0JnIZJ3_Rnyl2HXXyiuerg_pb_x600.png
Barbaresco Riserva Pora 1997;https://www.vivino.com/IT/en/produttori-del-barbaresco-barbaresco-riserva-pora-1997/w/19279;images/BarbarescoRiservaPora1997.png;https://images.vivino.com/thumbs/sDdx8An6SQO2j-Yx_22nkQ_pb_x600.png
Bricco Manescotto Barolo 2015;https://www.vivino.com/IT/en/corino-bricco-manescotto-barolo-2015/w/7197551;images/BriccoManescottoBarolo2015.png;https://images.vivino.com/thumbs/sOie5Uv6Q0-yf3C6buJR8Q_pb_x600.png
Barolo Briccolina 2012;https://www.vivino.com/IT/en/rivetto-barolo-briccolina-2012/w/1360692;images/BaroloBriccolina2012.png;https://images.vivino.com/thumbs/kHL5ITzERwayRvsUGQWr7g_pb_x600.png
Barolo Briccolina 2013;https://www.vivino.com/IT/en/rivetto-barolo-briccolina-2013/w/1360692;images/BaroloBriccolina2013.png;https://images.vivino.com/thumbs/kHL5ITzERwayRvsUGQWr7g_pb_x600.png
Boscareto Barolo 2006;https://www.vivino.com/IT/en/azienda-agricola-ferdinando-principiano-boscareto-barolo-2006/w/779434;images/BoscaretoBarolo2006.png;https://images.vivino.com/thumbs/0A_pF4VXT3qLDRHDUT0PTA_pb_x600.png
Cerretta Barolo Riserva (Vigna Bricco) 2015;https://www.vivino.com/IT/en/elio-altare-cerretta-barolo-riserva-vigna-bricco-barolo-2015/w/1626074;images/CerrettaBaroloRiserva(VignaBricco)2015.png;https://images.vivino.com/thumbs/BDtbmegxRkuP30lswCOEFQ_pb_x600.png
Cerretta Barolo Riserva (Vigna Bricco) 2014;https://www.vivino.com/IT/en/elio-altare-cerretta-barolo-riserva-vigna-bricco-barolo-2014/w/1626074;images/CerrettaBaroloRiserva(VignaBricco)2014.png;https://images.vivino.com/thumbs/BDtbmegxRkuP30lswCOEFQ_pb_x600.png
Barolo Bussia Cicala 2014;https://www.vivino.com/IT/en/aldo-conterno-barolo-bussia-cicala-2014/w/2037376;images/BaroloBussiaCicala2014.png;https://images.vivino.com/thumbs/5EOerDW0TdGAvLPgvfqR-w_pb_x600.png
Barolo Riserva Vigna Rionda 2017;https://www.vivino.com/IT/en/massolino-barolo-riserva-vigna-rionda-2017/w/79963;images/BaroloRiservaVignaRionda2017.png;https://images.vivino.com/thumbs/45XZNbwTQ3GbazlROdAwyA_pb_x600.png
Bricco dell'Uccellone Barbera d'Asti 2016;https://www.vivino.com/IT/en/braida-bricco-dell-uccellone-barbera-d-asti-2016/w/15149;images/Briccodell'UccelloneBarberad'Asti2016.png;https://images.vivino.com/thumbs/FvV7UGfbRI-lmKIPTEQntg_pb_x600.png
Barolo Aleste 2015;https://www.vivino.com/IT/en/sandrone-luciano-barolo-aleste-barolo-2015/w/5360412;images/BaroloAleste2015.png;https://images.vivino.com/thumbs/uXfgrieRSaCmRHpsEw9gNg_pb_x600.png
Barolo Riserva 2009;https://www.vivino.com/IT/en/riccardo-fenocchio-barolo-riserva-2009/w/1169316;images/BaroloRiserva2009.png;https://images.vivino.com/thumbs/dPEXsCt6SwyvnPa0zGgICA_pb_x600.png
Falletto Barolo 2018;https://www.vivino.com/IT/en/bruno-giacosa-falletto-barolo-2018/w/12008;images/FallettoBarolo2018.png;https://images.vivino.com/thumbs/Gd7DPRCwQyCS0d2hs9o2aA_pb_x600.png
Barolo Brunate 2015;https://www.vivino.com/IT/en/ceretto-barolo-brunate-2015/w/7135;images/BaroloBrunate2015.png;https://images.vivino.com/thumbs/HYKR5fkTTN61-u9IDBH0sw_pb_x600.png
Barolo Riserva Bricco Boschis Vigna San Giuseppe 2017;https://www.vivino.com/IT/en/cavallotto-barolo-riserva-bricco-boschis-vigna-san-giuseppe-2017/w/1130208;images/BaroloRiservaBriccoBoschisVignaSanGiuseppe2017.png;https://images.vivino.com/thumbs/ILFhjqsDTGakoKk5WgZEjQ_pb_x600.png
Vürsù Barolo Campè 2016;https://www.vivino.com/IT/en/la-spinetta-vursu-barolo-campe-2016/w/1160530;images/VürsùBaroloCampè2016.png;https://images.vivino.com/thumbs/WPdd1eA1RzS5cVJwQrtR4w_pb_x600.png
Arborina Barolo 2016;https://www.vivino.com/IT/en/elio-altare-arborina-barolo-2016/w/1800513;images/ArborinaBarolo2016.png;https://images.vivino.com/thumbs/UmApN7HdQjW9DDiCyJdT5g_pb_x600.png
Vürsù Barbaresco Starderi 2011;https://www.vivino.com/IT/en/la-spinetta-vursu-barbaresco-starderi-2011/w/15182;images/VürsùBarbarescoStarderi2011.png;https://images.vivino.com/thumbs/uI4MgXzgTWqP-ycZfga-qg_pb_x600.png
Vürsù Barolo Campè 2019;https://www.vivino.com/IT/en/la-spinetta-vursu-barolo-campe-2019/w/1160530;images/VürsùBaroloCampè2019.png;https://images.vivino.com/thumbs/WPdd1eA1RzS5cVJwQrtR4w_pb_x600.png
Barbaresco Rio Sordo 2012;https://www.vivino.com/IT/en/cascina-delle-rose-barbaresco-rio-sordo-2012/w/2209684;images/BarbarescoRioSordo2012.png;https://images.vivino.com/thumbs/rGdipt1vQM-PnISzHzYmFA_pb_x600.png
Barolo (Rocche) 2003;https://www.vivino.com/IT/en/podere-rocche-dei-manzoni-barolo-rocche-2003/w/1192195;images/Barolo(Rocche)2003.png;https://images.vivino.com/thumbs/eIDnh5ZwRSKudr-HlJtsiw_pb_x600.png
Cannubi Barolo 2018;https://www.vivino.com/IT/en/azienda-agricola-e-pira-and-figli-cannubi-barolo-2018/w/1207221;images/CannubiBarolo2018.png;https://images.vivino.com/thumbs/mMHgii_uQuuU77MaEi2KcQ_pb_x600.png
Barolo Bricco Gattera 2003;https://www.vivino.com/IT/en/cordero-di-montezemolo-barolo-bricco-gattera-2003/w/8793;images/BaroloBriccoGattera2003.png;https://images.vivino.com/thumbs/1YyusU-eQQqefHqkkCB8CQ_pb_x600.png
Vigna Rionda Barolo 2016;https://www.vivino.com/IT/en/azienda-agricola-guido-porro-vigna-rionda-barolo-barolo-2016/w/6705932;images/VignaRiondaBarolo2016.png;https://images.vivino.com/thumbs/BkBR4TI3RY6eGFj5pqJWZw_pb_x600.png
Cannubi Barolo 2012;https://www.vivino.com/IT/en/barale-fratelli-cannubi-barolo-2012/w/1241424;images/CannubiBarolo2012.png;https://images.vivino.com/thumbs/0BvdOkmcT8akr5CS0x9k4w_pb_x600.png
Barolo Cerretta 2016;https://www.vivino.com/IT/en/giovanni-rosso-barolo-cerretta-2016/w/79326;images/BaroloCerretta2016.png;https://images.vivino.com/thumbs/P2qrlOgHSwuG6xZH4Sc3Lw_pb_x600.png
Vürsù Barbaresco Gallina 2007;https://www.vivino.com/IT/en/la-spinetta-vursu-barbaresco-gallina-2007/w/2003036;images/VürsùBarbarescoGallina2007.png;https://images.vivino.com/thumbs/49dT4I6vRmaBJATTyVKmEw_pb_x600.png
Barbaresco Camp Gros Martinenga Riserva 2017;https://www.vivino.com/IT/en/cisa-asinari-barbaresco-camp-gros-martinenga-riserva-2017/w/3761834;images/BarbarescoCampGrosMartinengaRiserva2017.png;https://images.vivino.com/thumbs/f4JwotxHQTS7iX-C6k8x9g_pb_x600.png
Barbaresco Tre Stelle 2012;https://www.vivino.com/IT/en/cascina-delle-rose-barbaresco-tre-stelle-2012/w/1177643;images/BarbarescoTreStelle2012.png;https://images.vivino.com/thumbs/1syj9-1CQlCBv5b_EV12mA_pb_x600.png
Rocche dell'Annunziata Barolo Riserva 2003;https://www.vivino.com/IT/en/paolo-scavino-rocche-dell-annunziata-barolo-riserva-2003/w/1188838;images/Rocchedell'AnnunziataBaroloRiserva2003.png;https://images.vivino.com/thumbs/hw2AZ_6ZQRuoyV2Z1jL1HA_pb_x600.png
Barolo Prapò 2015;https://www.vivino.com/IT/en/ceretto-barolo-prapo-barolo-red-wine-v-2015/w/7134;images/BaroloPrapò2015.png;https://images.vivino.com/thumbs/-YTpWVv4RD6AdwldV8QOhw_pb_x600.png
Vürsù Barolo Campè 2017;https://www.vivino.com/IT/en/la-spinetta-vursu-barolo-campe-2017/w/1160530;images/VürsùBaroloCampè2017.png;https://images.vivino.com/thumbs/WPdd1eA1RzS5cVJwQrtR4w_pb_x600.png
Vürsù Barolo Campè 2013;https://www.vivino.com/IT/en/la-spinetta-vursu-barolo-campe-2013/w/1160530;images/VürsùBaroloCampè2013.png;https://images.vivino.com/thumbs/WPdd1eA1RzS5cVJwQrtR4w_pb_x600.png
Barolo Le Vigne 2015;https://www.vivino.com/IT/en/sandrone-luciano-barolo-le-vigne-2015/w/23363;images/BaroloLeVigne2015.png;https://images.vivino.com/thumbs/XeJZC41LTIeDcjjZKPFlgQ_pb_x600.png
Barbaresco Gaiun Martinenga 2014;https://www.vivino.com/IT/en/cisa-asinari-barbaresco-gaiun-martinenga-2014/w/82405;images/BarbarescoGaiunMartinenga2014.png;https://images.vivino.com/thumbs/hdEBxlhKRT-mWiNOPNyaEA_pb_x600.png
Nebbiolo Ester Canale Rosso 2020;https://www.vivino.com/IT/en/giovanni-rosso-nebbiolo-ester-canale-rosso-2020/w/5887574;images/NebbioloEsterCanaleRosso2020.png;https://images.vivino.com/thumbs/7M6U6hXJSkyzssJTpWcDPw_pb_x600.png
Barolo Bricco Delle Viole 2012;https://www.vivino.com/IT/en/g-d-vajra-barolo-bricco-delle-viole-2012/w/1100125;images/BaroloBriccoDelleViole2012.png;https://images.vivino.com/thumbs/osYvDm2MTqi1BPl5uPf3Mw_pb_x600.png
Barolo Riserva Leon 2008;https://www.vivino.com/IT/en/rivetto-barolo-riserva-leon-2008/w/2167223;images/BaroloRiservaLeon2008.png;https://images.vivino.com/thumbs/1qAnsvs2Q1qVmfj3cJTMIA_pb_x600.png
Barolo Bussia 2007;https://www.vivino.com/IT/en/aldo-conterno-barolo-bussia-2007/w/75318;images/BaroloBussia2007.png;https://images.vivino.com/thumbs/BOgI3suUQ_qPsxrPtZYo0Q_pb_x600.png
Bricco Ambrogio Barolo 2003;https://www.vivino.com/IT/en/paolo-scavino-bricco-ambrogio-barolo-2003/w/75769;images/BriccoAmbrogioBarolo2003.png;https://images.vivino.com/thumbs/-p0JIONFSFKv8gvsFZy8sQ_pb_x600.png
Barolo del Comune di Barolo 2015;https://www.vivino.com/IT/en/virna-barolo-del-comune-di-barolo-2015/w/5080760;images/BarolodelComunediBarolo2015.png;https://images.vivino.com/thumbs/jWeqrNN_Rj6RYwBj5JzWVg_pb_x600.png
Ròche d'Ampsèj Roero Riserva 2009;https://www.vivino.com/IT/en/it-matteo-correggia-roche-d-ampsej-roero-riserva-2009/w/1222394;images/Ròched'AmpsèjRoeroRiserva2009.png;https://images.vivino.com/thumbs/Gwv1PuLOSUKbI4luiHsnLg_pb_x600.png
Barolo Brunate 2015;https://www.vivino.com/IT/en/vietti-barolo-brunate-2015/w/2144510;images/BaroloBrunate2015.png;https://images.vivino.com/thumbs/Mt1F7FF6QCKPk2Vqh9Ipvw_pb_x600.png
Barolo Ravera 2012;https://www.vivino.com/IT/en/vietti-barolo-ravera-2012/w/1447267;images/BaroloRavera2012.png;https://images.vivino.com/thumbs/nEeQzgYzS7WR85XyavBseQ_pb_x600.png
Barolo Ravera 2015;https://www.vivino.com/IT/en/vietti-barolo-ravera-2015/w/1447267;images/BaroloRavera2015.png;https://images.vivino.com/thumbs/nEeQzgYzS7WR85XyavBseQ_pb_x600.png
Barolo Ciabot Mentin 2009;https://www.vivino.com/IT/en/domenico-clerico-barolo-ciabot-mentin-2009/w/2471656;images/BaroloCiabotMentin2009.png;https://images.vivino.com/thumbs/J2WQ6F_URRqW_QTevx5XBg_pb_x600.png
Da uva Merlot vigneti Fontanazza - Pissota Langhe 2010;https://www.vivino.com/IT/en/roberto-voerzio-da-uva-merlot-vigneti-fontanazza-pissota-langhe-2010/w/1681576;images/DauvaMerlotvignetiFontanazza-PissotaLanghe2010.png;https://images.vivino.com/thumbs/3C-RVZ3kTnCwO8sXabTY1Q_pb_x600.png
Barolo Brunate 2016;https://www.vivino.com/IT/en/ceretto-barolo-brunate-2016/w/7135;images/BaroloBrunate2016.png;https://images.vivino.com/thumbs/HYKR5fkTTN61-u9IDBH0sw_pb_x600.png
Barolo Riserva Bricco Boschis Vigna San Giuseppe 2013;https://www.vivino.com/IT/en/cavallotto-barolo-riserva-bricco-boschis-vigna-san-giuseppe-2013/w/1130208;images/BaroloRiservaBriccoBoschisVignaSanGiuseppe2013.png;https://images.vivino.com/thumbs/ILFhjqsDTGakoKk5WgZEjQ_pb_x600.png
Alteni di Brassica Langhe 2018;https://www.vivino.com/IT/en/gaja-alteni-di-brassica-langhe-2018/w/1323602;images/AltenidiBrassicaLanghe2018.png;https://images.vivino.com/thumbs/hpcHqEzpR56lq1S9E4ldLg_pb_x600.png
Vigna Cappella di S. Stefano Perno Barolo 1999;https://www.vivino.com/IT/en/podere-rocche-dei-manzoni-vigna-cappella-di-s-stefano-perno-barolo-1999/w/19250;images/VignaCappelladiS.StefanoPernoBarolo1999.png;https://images.vivino.com/thumbs/vcm2-I9_SCaBIbhfn42vVg_pb_x600.png
Barolo 2011;https://www.vivino.com/IT/en/massolino-barolo-barolo-2011/w/79970;images/Barolo2011.png;https://images.vivino.com/thumbs/EkK8FypDRgm7FJ0Ioa8WpQ_pb_x600.png
Barolo del Comune di Grinzane Cavour 2018;https://www.vivino.com/IT/en/giovanni-canonica-barolo-del-comune-di-grinzane-cavour-2018/w/5016312;images/BarolodelComunediGrinzaneCavour2018.png;https://images.vivino.com/thumbs/Plk-prcPSbmZ--ShfHQr6g_pb_x600.png
Barolo 1980;https://www.vivino.com/IT/en/borgogno-barolo-1980/w/8569;images/Barolo1980.png;https://images.vivino.com/thumbs/ukqvj6QUQZOl7MOljI38KQ_pb_x600.png
Barolo 2016;https://www.vivino.com/IT/en/livia-fontana-barolo-2016/w/1196355;images/Barolo2016.png;https://images.vivino.com/thumbs/7hQF06-oQtevZx-Od1uvtQ_pb_x600.png
Barolo 1984;https://www.vivino.com/IT/en/borgogno-barolo-1984/w/8569;images/Barolo1984.png;https://images.vivino.com/thumbs/ukqvj6QUQZOl7MOljI38KQ_pb_x600.png
Gattinara 2016;https://www.vivino.com/IT/en/nervi-gattinara-2016/w/1578948;images/Gattinara2016.png;https://images.vivino.com/thumbs/NksTBUqYS_mL95E5QZJ8qA_pb_x600.png
Barolo Riserva 1969;https://www.vivino.com/IT/en/borgogno-barolo-riserva-1969/w/1203557;images/BaroloRiserva1969.png;https://images.vivino.com/thumbs/XPyXeZUgSteLIYWxYrFTCA_pb_x600.png
Perno Vigna Disa Barolo Riserva 2012;https://www.vivino.com/IT/en/elio-sandri-perno-vigna-disa-barolo-riserva-2012/w/7744498;images/PernoVignaDisaBaroloRiserva2012.png;https://images.vivino.com/thumbs/NnsnDNyfR_WLTZJQz8XJVg_pb_x600.png
Barbaresco Martinenga 2015;https://www.vivino.com/IT/en/cisa-asinari-barbaresco-martinenga-2015/w/82395;images/BarbarescoMartinenga2015.png;https://images.vivino.com/thumbs/Xyabc1O_Q3C8uHj4Z6DF8A_pb_x600.png
Barolo 1986;https://www.vivino.com/IT/en/borgogno-barolo-1986/w/8569;images/Barolo1986.png;https://images.vivino.com/thumbs/ukqvj6QUQZOl7MOljI38KQ_pb_x600.png
Barolo 1987;https://www.vivino.com/IT/en/borgogno-barolo-1987/w/8569;images/Barolo1987.png;https://images.vivino.com/thumbs/ukqvj6QUQZOl7MOljI38KQ_pb_x600.png
Barbaresco Asili 2014;https://www.vivino.com/IT/en/ceretto-barbaresco-asili-barbaresco-red-wine-2014/w/5144661;images/BarbarescoAsili2014.png;https://images.vivino.com/thumbs/BiFV41EGS1Ob7iPaICinbg_pb_x600.png
Barolo Rocche 2004;https://www.vivino.com/IT/en/renato-ratti-barolo-rocche-2004/w/13904;images/BaroloRocche2004.png;https://images.vivino.com/thumbs/FNTrNh4aRKySlunSlpJ4PQ_pb_x600.png
Mosconi Barolo 2016;https://www.vivino.com/IT/en/pio-cesare-mosconi-barolo-2016/w/7120336;images/MosconiBarolo2016.png;https://images.vivino.com/thumbs/nILSAoWUSOCj4QoRy_SzKw_pb_x600.png
Barbaresco Martinenga 2008;https://www.vivino.com/IT/en/cisa-asinari-barbaresco-martinenga-2008/w/82395;images/BarbarescoMartinenga2008.png;https://images.vivino.com/thumbs/Xyabc1O_Q3C8uHj4Z6DF8A_pb_x600.png
Il Bricco Barbaresco 2010;https://www.vivino.com/IT/en/pio-cesare-il-bricco-barbaresco-2010/w/22554;images/IlBriccoBarbaresco2010.png;https://images.vivino.com/thumbs/-7MUmGLbQiqXEbnBq6zoSg_pb_x600.png
Vigna Colonnello Barolo Riserva Bussia 2013;https://www.vivino.com/IT/en/prunotto-vigna-colonnello-barolo-riserva-bussia-2013/w/2160538;images/VignaColonnelloBaroloRiservaBussia2013.png;https://images.vivino.com/thumbs/tLbIF4FVSFWWHxDremiTzA_pb_x600.png
Barbaresco Rabajà 2015;https://www.vivino.com/IT/en/bruno-rocca-barbaresco-rabaja-2015/w/88470;images/BarbarescoRabajà2015.png;https://images.vivino.com/thumbs/RjbE1wg8QgKgGU8zmdCQdA_pb_x600.png
Barbaresco Asili 2019;https://www.vivino.com/IT/en/ceretto-barbaresco-asili-barbaresco-red-wine-2019/w/5144661;images/BarbarescoAsili2019.png;https://images.vivino.com/thumbs/BiFV41EGS1Ob7iPaICinbg_pb_x600.png
Case Nere Barolo 2001;https://www.vivino.com/IT/en/enzo-boglietti-case-nere-barolo-2001/w/1166578;images/CaseNereBarolo2001.png;https://images.vivino.com/thumbs/mYyR3LPHRvymUsilsA6rug_pb_x600.png
Barolo Riserva Vignolo 2012;https://www.vivino.com/IT/en/cavallotto-barolo-riserva-vignolo-2012/w/92520;images/BaroloRiservaVignolo2012.png;https://images.vivino.com/thumbs/LqOskLslSE2AjIJS85k4Sw_pb_x600.png
Barolo Ginestra Vigna del Gris 2009;https://www.vivino.com/IT/en/azienda-agricola-conterno-fantino-barolo-ginestra-vigna-del-gris-2009/w/16639;images/BaroloGinestraVignadelGris2009.png;https://images.vivino.com/thumbs/0EpWKkeKRhWPxbc7jilMWg_pb_x600.png
